   Elapsed time	  ECG I	iltered
          5.358	  0.840	  0.035
          5.360	  0.350	  0.040
          5.362	  0.340	  0.055
          5.364	  0.755	  0.075
          5.366	  0.745	  0.095
          5.368	  1.105	  0.110
          5.370	  1.135	  0.115
          5.372	  1.135	  0.115
          5.374	  1.640	  0.100
          5.376	  1.355	  0.085
          5.378	  0.825	  0.070
          5.380	  0.355	  0.060
          5.382	  0.380	  0.060
          5.384	  0.745	  0.065
          5.386	  0.755	  0.080
          5.388	  1.095	  0.095
          5.390	  1.115	  0.105
          5.392	  1.170	  0.110
          5.394	  1.690	  0.110
          5.396	  1.305	  0.100
          5.398	  0.810	  0.095
          5.400	  0.320	  0.090
          5.402	  0.500	  0.085
          5.404	  0.800	  0.090
          5.406	  0.795	  0.090
          5.408	  1.085	  0.095
          5.410	  1.105	  0.095
          5.412	  1.210	  0.090
          5.414	  1.620	  0.085
          5.416	  1.255	  0.080
          5.418	  0.765	  0.070
          5.420	  0.290	  0.070
          5.422	  0.505	  0.070
          5.424	  0.765	  0.070
          5.426	  0.820	  0.080
          5.428	  1.080	  0.085
          5.430	  1.115	  0.090
          5.432	  1.315	  0.095
          5.434	  1.630	  0.100
          5.436	  1.225	  0.105
          5.438	  0.775	  0.115
          5.440	  0.315	  0.125
          5.442	  0.625	  0.135
          5.444	  0.830	  0.145
          5.446	  0.890	  0.150
          5.448	  1.125	  0.145
          5.450	  1.170	  0.145
          5.452	  1.420	  0.135
          5.454	  1.635	  0.130
          5.456	  1.230	  0.130
          5.458	  0.760	  0.135
          5.460	  0.345	  0.150
          5.462	  0.680	  0.170
          5.464	  0.880	  0.190
          5.466	  0.980	  0.205
          5.468	  1.195	  0.215
          5.470	  1.235	  0.220
          5.472	  1.545	  0.220
          5.474	  1.695	  0.215
          5.476	  1.305	  0.215
          5.478	  0.840	  0.220
          5.480	  0.410	  0.235
          5.482	  0.815	  0.250
          5.484	  0.985	  0.270
          5.486	  1.065	  0.280
          5.488	  1.225	  0.290
          5.490	  1.285	  0.290
          5.492	  1.670	  0.280
          5.494	  1.730	  0.270
          5.496	  1.335	  0.265
          5.498	  0.875	  0.260
          5.500	  0.445	  0.265
          5.502	  0.845	  0.275
          5.504	  1.025	  0.285
          5.506	  1.070	  0.290
          5.508	  1.210	  0.290
          5.510	  1.290	  0.275
          5.512	  1.670	  0.255
          5.514	  1.655	  0.225
          5.516	  1.220	  0.195
          5.518	  0.745	  0.165
          5.520	  0.335	  0.145
          5.522	  0.740	  0.130
          5.524	  0.845	  0.115
          5.526	  0.905	  0.105
          5.528	  1.025	  0.085
          5.530	  1.070	  0.065
          5.532	  1.485	  0.040
          5.534	  1.375	  0.010
          5.536	  0.975	 -0.020
          5.538	  0.545	 -0.040
          5.540	  0.140	 -0.055
          5.542	  0.560	 -0.065
          5.544	  0.695	 -0.070
          5.546	  0.725	 -0.075
          5.548	  0.865	 -0.085
          5.550	  0.870	 -0.100
          5.552	  1.335	 -0.125
          5.554	  1.240	 -0.150
          5.556	  0.825	 -0.170
          5.558	  0.395	 -0.185
          5.560	 -0.010	 -0.195
          5.562	  0.415	 -0.190
          5.564	  0.565	 -0.180
          5.566	  0.635	 -0.170
          5.568	  0.785	 -0.160
          5.570	  0.885	 -0.155
          5.572	  1.345	 -0.155
          5.574	  1.200	 -0.160
          5.576	  0.780	 -0.170
          5.578	  0.390	 -0.170
          5.580	 -0.005	 -0.170
          5.582	  0.500	 -0.160
          5.584	  0.580	 -0.145
          5.586	  0.720	 -0.135
          5.588	  0.835	 -0.120
          5.590	  0.900	 -0.115
          5.592	  1.420	 -0.110
          5.594	  1.245	 -0.115
          5.596	  0.820	 -0.115
          5.598	  0.420	 -0.120
          5.600	  0.050	 -0.120
          5.602	  0.545	 -0.115
          5.604	  0.570	 -0.110
          5.606	  0.745	 -0.110
          5.608	  0.850	 -0.105
          5.610	  0.925	 -0.110
          5.612	  1.440	 -0.115
          5.614	  1.265	 -0.120
          5.616	  0.790	 -0.125
          5.618	  0.330	 -0.130
          5.620	  0.050	 -0.125
          5.622	  0.550	 -0.115
          5.624	  0.585	 -0.110
          5.626	  0.810	 -0.100
          5.628	  0.910	 -0.100
          5.630	  0.925	 -0.105
          5.632	  1.475	 -0.110
          5.634	  1.235	 -0.120
          5.636	  0.760	 -0.130
          5.638	  0.270	 -0.135
          5.640	  0.075	 -0.135
          5.642	  0.575	 -0.125
          5.644	  0.570	 -0.120
          5.646	  0.860	 -0.115
          5.648	  0.915	 -0.115
          5.650	  0.935	 -0.115
          5.652	  1.445	 -0.125
          5.654	  1.170	 -0.135
          5.656	  0.690	 -0.140
          5.658	  0.195	 -0.140
          5.660	  0.165	 -0.135
          5.662	  0.590	 -0.125
          5.664	  0.600	 -0.110
          5.666	  0.920	 -0.100
          5.668	  0.935	 -0.090
          5.670	  0.940	 -0.090
          5.672	  1.470	 -0.095
          5.674	  1.195	 -0.100
          5.676	  0.680	 -0.110
          5.678	  0.175	 -0.115
          5.680	  0.260	 -0.115
          5.682	  0.615	 -0.110
          5.684	  0.620	 -0.100
          5.686	  0.940	 -0.095
          5.688	  0.940	 -0.090
          5.690	  0.965	 -0.095
          5.692	  1.470	 -0.100
          5.694	  1.135	 -0.105
          5.696	  0.640	 -0.110
          5.698	  0.155	 -0.115
          5.700	  0.300	 -0.110
          5.702	  0.630	 -0.100
          5.704	  0.650	 -0.090
          5.706	  0.960	 -0.080
          5.708	  0.960	 -0.070
          5.710	  1.055	 -0.070
          5.712	  1.495	 -0.075
          5.714	  1.095	 -0.080
          5.716	  0.605	 -0.090
          5.718	  0.165	 -0.095
          5.720	  0.370	 -0.100
          5.722	  0.640	 -0.100
          5.724	  0.690	 -0.095
          5.726	  0.930	 -0.090
          5.728	  0.920	 -0.085
          5.730	  1.145	 -0.080
          5.732	  1.480	 -0.075
          5.734	  1.090	 -0.070
          5.736	  0.605	 -0.065
          5.738	  0.160	 -0.060
          5.740	  0.450	 -0.055
          5.742	  0.685	 -0.045
          5.744	  0.735	 -0.040
          5.746	  0.990	 -0.035
          5.748	  0.995	 -0.030
          5.750	  1.265	 -0.030
          5.752	  1.505	 -0.030
          5.754	  1.095	 -0.025
          5.756	  0.650	 -0.015
          5.758	  0.205	 -0.005
          5.760	  0.510	  0.005
          5.762	  0.740	  0.020
          5.764	  0.815	  0.030
          5.766	  1.015	  0.035
          5.768	  1.075	  0.040
          5.770	  1.415	  0.040
          5.772	  1.565	  0.040
          5.774	  1.115	  0.040
          5.776	  0.685	  0.045
          5.778	  0.240	  0.050
          5.780	  0.615	  0.060
          5.782	  0.800	  0.075
          5.784	  0.880	  0.080
          5.786	  1.070	  0.085
          5.788	  1.125	  0.080
          5.790	  1.450	  0.075
          5.792	  1.540	  0.065
          5.794	  1.130	  0.060
          5.796	  0.690	  0.060
          5.798	  0.275	  0.065
          5.800	  0.660	  0.075
          5.802	  0.820	  0.085
          5.804	  0.890	  0.095
          5.806	  1.060	  0.100
          5.808	  1.125	  0.095
          5.810	  1.545	  0.085
          5.812	  1.480	  0.070
          5.814	  1.080	  0.060
          5.816	  0.655	  0.050
          5.818	  0.245	  0.050
          5.820	  0.685	  0.050
          5.822	  0.820	  0.055
          5.824	  0.890	  0.060
          5.826	  1.010	  0.060
          5.828	  1.065	  0.055
          5.830	  1.485	  0.045
          5.832	  1.450	  0.030
          5.834	  1.030	  0.015
          5.836	  0.605	  0.005
          5.838	  0.200	  0.000
          5.840	  0.635	  0.005
          5.842	  0.765	  0.005
          5.844	  0.870	  0.010
          5.846	  0.980	  0.015
          5.848	  1.020	  0.010
          5.850	  1.480	  0.005
          5.852	  1.360	 -0.010
          5.854	  0.990	 -0.020
          5.856	  0.565	 -0.030
          5.858	  0.170	 -0.030
          5.860	  0.610	 -0.030
          5.862	  0.740	 -0.025
          5.864	  0.840	 -0.020
          5.866	  0.930	 -0.020
          5.868	  0.995	 -0.020
          5.870	  1.500	 -0.025
          5.872	  1.340	 -0.030
          5.874	  0.945	 -0.040
          5.876	  0.515	 -0.045
          5.878	  0.135	 -0.045
          5.880	  0.620	 -0.045
          5.882	  0.725	 -0.040
          5.884	  0.835	 -0.030
          5.886	  0.950	 -0.025
          5.888	  1.030	 -0.025
          5.890	  1.500	 -0.025
          5.892	  1.340	 -0.030
          5.894	  0.895	 -0.040
          5.896	  0.530	 -0.045
          5.898	  0.135	 -0.045
          5.900	  0.600	 -0.045
          5.902	  0.680	 -0.045
          5.904	  0.835	 -0.040
          5.906	  0.935	 -0.040
          5.908	  1.025	 -0.040
          5.910	  1.520	 -0.040
          5.912	  1.345	 -0.045
          5.914	  0.900	 -0.045
          5.916	  0.435	 -0.045
          5.918	  0.145	 -0.040
          5.920	  0.630	 -0.040
          5.922	  0.685	 -0.035
          5.924	  0.905	 -0.040
          5.926	  1.005	 -0.045
          5.928	  0.995	 -0.060
          5.930	  1.520	 -0.080
          5.932	  1.250	 -0.100
          5.934	  0.790	 -0.115
          5.936	  0.265	 -0.130
          5.938	  0.100	 -0.140
          5.940	  0.590	 -0.140
          5.942	  0.575	 -0.135
          5.944	  0.860	 -0.135
          5.946	  0.915	 -0.130
          5.948	  0.910	 -0.130
          5.950	  1.470	 -0.130
          5.952	  1.200	 -0.135
          5.954	  0.720	 -0.140
          5.956	  0.225	 -0.140
          5.958	  0.160	 -0.135
          5.960	  0.615	 -0.130
          5.962	  0.590	 -0.125
          5.964	  0.910	 -0.120
          5.966	  0.935	 -0.115
          5.968	  0.945	 -0.115
          5.970	  1.495	 -0.115
          5.972	  1.190	 -0.120
          5.974	  0.680	 -0.120
          5.976	  0.200	 -0.120
          5.978	  0.250	 -0.120
          5.980	  0.600	 -0.115
          5.982	  0.630	 -0.110
          5.984	  0.950	 -0.105
          5.986	  0.990	 -0.105
          5.988	  0.990	 -0.105
          5.990	  1.495	 -0.110
          5.992	  1.115	 -0.120
          5.994	  0.630	 -0.125
          5.996	  0.150	 -0.130
          5.998	  0.295	 -0.130
          6.000	  0.615	 -0.120
          6.002	  0.640	 -0.115
          6.004	  0.965	 -0.105
          6.006	  0.990	 -0.095
          6.008	  1.065	 -0.090
          6.010	  1.485	 -0.085
          6.012	  1.120	 -0.085
          6.014	  0.650	 -0.085
          6.016	  0.160	 -0.080
          6.018	  0.400	 -0.080
          6.020	  0.670	 -0.075
          6.022	  0.715	 -0.075
          6.024	  0.955	 -0.070
          6.026	  0.985	 -0.070
          6.028	  1.180	 -0.070
          6.030	  1.505	 -0.070
          6.032	  1.100	 -0.065
          6.034	  0.635	 -0.060
          6.036	  0.165	 -0.055
          6.038	  0.495	 -0.045
          6.040	  0.715	 -0.030
          6.042	  0.785	 -0.025
          6.044	  0.975	 -0.015
          6.046	  1.035	 -0.015
          6.048	  1.310	 -0.015
          6.050	  1.525	 -0.020
          6.052	  1.130	 -0.020
          6.054	  0.660	 -0.020
          6.056	  0.220	 -0.020
          6.058	  0.535	 -0.020
          6.060	  0.740	 -0.025
          6.062	  0.770	 -0.030
          6.064	  0.945	 -0.045
          6.066	  0.980	 -0.065
          6.068	  1.275	 -0.090
          6.070	  1.425	 -0.115
          6.072	  0.970	 -0.145
          6.074	  0.525	 -0.165
          6.076	  0.060	 -0.180
          6.078	  0.370	 -0.190
          6.080	  0.535	 -0.200
          6.082	  0.610	 -0.210
          6.084	  0.770	 -0.225
          6.086	  0.770	 -0.250
          6.088	  1.140	 -0.275
          6.090	  1.215	 -0.295
          6.092	  0.790	 -0.315
          6.094	  0.335	 -0.320
          6.096	 -0.085	 -0.305
          6.098	  0.315	 -0.280
          6.100	  0.495	 -0.235
          6.102	  0.620	 -0.175
          6.104	  0.860	 -0.110
          6.106	  0.980	 -0.040
          6.108	  1.450	  0.040
          6.110	  1.620	  0.125
          6.112	  1.285	  0.225
          6.114	  1.005	  0.345
          6.116	  0.740	  0.475
          6.118	  1.285	  0.610
          6.120	  1.525	  0.750
          6.122	  1.680	  0.870
          6.124	  1.925	  0.960
          6.126	  2.055	  1.005
          6.128	  2.540	  0.990
          6.130	  2.495	  0.920
          6.132	  2.000	  0.790
          6.134	  1.325	  0.620
          6.136	  0.660	  0.420
          6.138	  0.780	  0.215
          6.140	  0.680	  0.020
          6.142	  0.560	 -0.145
          6.144	  0.585	 -0.280
          6.146	  0.680	 -0.370
          6.148	  1.140	 -0.425
          6.150	  1.020	 -0.440
          6.152	  0.610	 -0.430
          6.154	  0.215	 -0.405
          6.156	 -0.180	 -0.370
          6.158	  0.295	 -0.340
          6.160	  0.450	 -0.310
          6.162	  0.565	 -0.295
          6.164	  0.685	 -0.285
          6.166	  0.780	 -0.280
          6.168	  1.295	 -0.280
          6.170	  1.175	 -0.275
          6.172	  0.735	 -0.270
          6.174	  0.325	 -0.260
          6.176	 -0.045	 -0.240
          6.178	  0.445	 -0.225
          6.180	  0.580	 -0.205
          6.182	  0.690	 -0.190
          6.184	  0.830	 -0.185
          6.186	  0.865	 -0.185
          6.188	  1.375	 -0.185
          6.190	  1.220	 -0.195
          6.192	  0.800	 -0.200
          6.194	  0.385	 -0.205
          6.196	 -0.005	 -0.205
          6.198	  0.480	 -0.205
          6.200	  0.530	 -0.205
          6.202	  0.680	 -0.205
          6.204	  0.795	 -0.210
          6.206	  0.840	 -0.215
          6.208	  1.385	 -0.220
          6.210	  1.195	 -0.220
          6.212	  0.770	 -0.215
          6.214	  0.315	 -0.205
          6.216	  0.010	 -0.185
          6.218	  0.545	 -0.160
          6.220	  0.590	 -0.140
          6.222	  0.840	 -0.125
          6.224	  0.945	 -0.120
          6.226	  0.945	 -0.125
          6.228	  1.510	 -0.130
          6.230	  1.220	 -0.145
          6.232	  0.815	 -0.155
          6.234	  0.280	 -0.160
          6.236	  0.105	 -0.160
          6.238	  0.575	 -0.155
          6.240	  0.590	 -0.140
          6.242	  0.885	 -0.130
          6.244	  0.945	 -0.120
          6.246	  0.970	 -0.115
          6.248	  1.510	 -0.115
          6.250	  1.260	 -0.115
          6.252	  0.755	 -0.120
          6.254	  0.265	 -0.120
          6.256	  0.265	 -0.120
          6.258	  0.640	 -0.115
          6.260	  0.620	 -0.110
          6.262	  0.940	 -0.105
          6.264	  0.960	 -0.110
          6.266	  0.995	 -0.115
          6.268	  1.510	 -0.120
          6.270	  1.195	 -0.130
          6.272	  0.720	 -0.135
          6.274	  0.205	 -0.135
          6.276	  0.265	 -0.130
          6.278	  0.635	 -0.120
          6.280	  0.650	 -0.100
          6.282	  1.005	 -0.085
          6.284	  1.030	 -0.070
          6.286	  1.055	 -0.055
          6.288	  1.570	 -0.045
          6.290	  1.270	 -0.040
          6.292	  0.780	 -0.030
          6.294	  0.300	 -0.015
          6.296	  0.455	 -0.005
          6.298	  0.780	  0.010
          6.300	  0.825	  0.030
          6.302	  1.100	  0.045
          6.304	  1.155	  0.055
          6.306	  1.250	  0.065
          6.308	  1.715	  0.070
          6.310	  1.320	  0.080
          6.312	  0.850	  0.090
          6.314	  0.395	  0.105
          6.316	  0.620	  0.125
          6.318	  0.890	  0.145
          6.320	  1.040	  0.165
          6.322	  1.245	  0.180
          6.324	  1.250	  0.195
          6.326	  1.470	  0.205
          6.328	  1.830	  0.210
          6.330	  1.445	  0.215
          6.332	  0.970	  0.225
          6.334	  0.515	  0.230
          6.336	  0.780	  0.245
          6.338	  1.025	  0.255
          6.340	  1.095	  0.265
          6.342	  1.320	  0.270
          6.344	  1.340	  0.270
          6.346	  1.610	  0.265
          6.348	  1.870	  0.260
          6.350	  1.455	  0.260
          6.352	  0.970	  0.260
          6.354	  0.530	  0.265
          6.356	  0.860	  0.275
          6.358	  1.065	  0.280
          6.360	  1.130	  0.285
          6.362	  1.325	  0.285
          6.364	  1.355	  0.275
          6.366	  1.670	  0.260
          6.368	  1.795	  0.245
          6.370	  1.410	  0.230
          6.372	  0.960	  0.220
          6.374	  0.495	  0.210
          6.376	  0.780	  0.205
          6.378	  0.980	  0.200
          6.380	  1.025	  0.190
          6.382	  1.210	  0.170
          6.384	  1.235	  0.145
          6.386	  1.625	  0.115
          6.388	  1.645	  0.085
          6.390	  1.165	  0.055
          6.392	  0.710	  0.040
          6.394	  0.285	  0.030
          6.396	  0.655	  0.025
          6.398	  0.845	  0.030
          6.400	  0.915	  0.030
          6.402	  1.055	  0.030
          6.404	  1.105	  0.015
          6.406	  1.500	 -0.005
          6.408	  1.450	 -0.030
          6.410	  1.070	 -0.050
          6.412	  0.595	 -0.070
          6.414	  0.180	 -0.080
          6.416	  0.585	 -0.080
          6.418	  0.735	 -0.080
          6.420	  0.830	 -0.070
          6.422	  0.970	 -0.065
          6.424	  1.025	 -0.070
          6.426	  1.435	 -0.075
          6.428	  1.400	 -0.085
          6.430	  0.970	 -0.095
          6.432	  0.550	 -0.105
          6.434	  0.180	 -0.105
          6.436	  0.605	 -0.100
          6.438	  0.760	 -0.085
          6.440	  0.830	 -0.075
          6.442	  0.945	 -0.065
          6.444	  1.020	 -0.060
          6.446	  1.495	 -0.065
          6.448	  1.405	 -0.070
          6.450	  1.005	 -0.080
          6.452	  0.570	 -0.085
          6.454	  0.170	 -0.080
          6.456	  0.605	 -0.075
          6.458	  0.785	 -0.065
          6.460	  0.935	 -0.050
          6.462	  0.980	 -0.045
          6.464	  1.035	 -0.045
          6.466	  1.535	 -0.050
          6.468	  1.395	 -0.060
          6.470	  0.985	 -0.070
          6.472	  0.555	 -0.075
          6.474	  0.190	 -0.080
          6.476	  0.665	 -0.075
          6.478	  0.775	 -0.065
          6.480	  0.900	 -0.055
          6.482	  1.000	 -0.050
          6.484	  1.050	 -0.045
          6.486	  1.545	 -0.050
          6.488	  1.390	 -0.060
          6.490	  0.975	 -0.070
          6.492	  0.575	 -0.075
          6.494	  0.175	 -0.080
          6.496	  0.665	 -0.075
          6.498	  0.760	 -0.065
          6.500	  0.930	 -0.055
          6.502	  1.000	 -0.045
          6.504	  1.080	 -0.035
          6.506	  1.625	 -0.035
          6.508	  1.420	 -0.035
          6.510	  0.995	 -0.040
          6.512	  0.525	 -0.040
          6.514	  0.230	 -0.035
          6.516	  0.750	 -0.025
          6.518	  0.770	 -0.015
          6.520	  0.995	  0.000
          6.522	  1.135	  0.015
          6.524	  1.170	  0.025
          6.526	  1.730	  0.030
          6.528	  1.475	  0.030
          6.530	  1.035	  0.025
          6.532	  0.505	  0.025
          6.534	  0.350	  0.025
          6.536	  0.830	  0.030
          6.538	  0.835	  0.035
          6.540	  1.110	  0.040
          6.542	  1.180	  0.045
          6.544	  1.195	  0.040
          6.546	  1.730	  0.035
          6.548	  1.450	  0.025
          6.550	  0.950	  0.015
          6.552	  0.435	  0.005
          6.554	  0.395	  0.000
          6.556	  0.840	  0.005
          6.558	  0.815	  0.010
          6.560	  1.155	  0.020
          6.562	  1.160	  0.025
          6.564	  1.175	  0.030
          6.566	  1.725	  0.030
          6.568	  1.430	  0.030
          6.570	  0.930	  0.025
          6.572	  0.445	  0.025
          6.574	  0.475	  0.025
          6.576	  0.860	  0.030
          6.578	  0.870	  0.040
          6.580	  1.205	  0.050
          6.582	  1.220	  0.060
          6.584	  1.250	  0.060
          6.586	  1.745	  0.060
          6.588	  1.410	  0.060
          6.590	  0.915	  0.050
          6.592	  0.435	  0.050
          6.594	  0.590	  0.045
          6.596	  0.885	  0.050
          6.598	  0.910	  0.055
          6.600	  1.220	  0.065
          6.602	  1.230	  0.075
          6.604	  1.330	  0.080
          6.606	  1.765	  0.085
          6.608	  1.385	  0.085
          6.610	  0.925	  0.080
          6.612	  0.450	  0.080
          6.614	  0.660	  0.075
          6.616	  0.925	  0.075
          6.618	  0.965	  0.075
          6.620	  1.225	  0.080
          6.622	  1.240	  0.080
          6.624	  1.425	  0.085
          6.626	  1.780	  0.085
          6.628	  1.385	  0.085
          6.630	  0.900	  0.080
          6.632	  0.420	  0.080
          6.634	  0.660	  0.075
          6.636	  0.900	  0.070
          6.638	  0.990	  0.065
          6.640	  1.185	  0.060
          6.642	  1.210	  0.055
          6.644	  1.495	  0.055
          6.646	  1.725	  0.055
          6.648	  1.290	  0.055
          6.650	  0.850	  0.060
          6.652	  0.415	  0.070
          6.654	  0.725	  0.080
          6.656	  0.955	  0.090
          6.658	  1.020	  0.100
          6.660	  1.205	  0.105
          6.662	  1.285	  0.105
          6.664	  1.605	  0.105
          6.666	  1.765	  0.105
          6.668	  1.325	  0.105
          6.670	  0.870	  0.110
          6.672	  0.440	  0.115
          6.674	  0.805	  0.125
          6.676	  1.035	  0.135
          6.678	  1.080	  0.145
          6.680	  1.270	  0.150
          6.682	  1.310	  0.150
          6.684	  1.700	  0.145
          6.686	  1.755	  0.140
          6.688	  1.335	  0.140
          6.690	  0.895	  0.135
          6.692	  0.485	  0.140
          6.694	  0.870	  0.145
          6.696	  1.035	  0.150
          6.698	  1.110	  0.155
          6.700	  1.270	  0.155
          6.702	  1.295	  0.155
          6.704	  1.760	  0.150
          6.706	  1.740	  0.145
          6.708	  1.345	  0.145
          6.710	  0.895	  0.150
          6.712	  0.505	  0.155
          6.714	  0.910	  0.165
          6.716	  1.050	  0.175
          6.718	  1.150	  0.185
          6.720	  1.330	  0.185
          6.722	  1.360	  0.180
          6.724	  1.770	  0.175
          6.726	  1.750	  0.165
          6.728	  1.335	  0.155
          6.730	  0.895	  0.155
          6.732	  0.505	  0.160
          6.734	  0.950	  0.170
          6.736	  1.085	  0.180
          6.738	  1.175	  0.190
          6.740	  1.295	  0.195
          6.742	  1.370	  0.195
          6.744	  1.835	  0.190
          6.746	  1.730	  0.180
          6.748	  1.320	  0.170
          6.750	  0.895	  0.160
          6.752	  0.515	  0.160
          6.754	  0.960	  0.165
          6.756	  1.090	  0.170
          6.758	  1.190	  0.180
          6.760	  1.295	  0.180
          6.762	  1.360	  0.180
          6.764	  1.820	  0.175
          6.766	  1.715	  0.160
          6.768	  1.280	  0.150
          6.770	  0.875	  0.135
          6.772	  0.485	  0.130
          6.774	  0.935	  0.125
          6.776	  1.045	  0.125
          6.778	  1.150	  0.120
          6.780	  1.240	  0.120
          6.782	  1.300	  0.115
          6.784	  1.795	  0.105
          6.786	  1.645	  0.095
          6.788	  1.175	  0.080
          6.790	  0.810	  0.070
          6.792	  0.400	  0.060
          6.794	  0.880	  0.055
          6.796	  0.920	  0.050
          6.798	  1.065	  0.045
          6.800	  1.205	  0.035
          6.802	  1.210	  0.025
          6.804	  1.745	  0.010
          6.806	  1.535	 -0.005
          6.808	  1.090	 -0.015
          6.810	  0.640	 -0.025
          6.812	  0.330	 -0.030
          6.814	  0.835	 -0.025
          6.816	  0.830	 -0.020
          6.818	  1.055	 -0.020
          6.820	  1.170	 -0.015
          6.822	  1.210	 -0.015
          6.824	  1.740	 -0.020
          6.826	  1.525	 -0.020
          6.828	  1.085	 -0.025
          6.830	  0.545	 -0.020
          6.832	  0.375	 -0.015
          6.834	  0.865	 -0.005
          6.836	  0.900	  0.005
          6.838	  1.190	  0.015
          6.840	  1.235	  0.015
          6.842	  1.195	  0.010
          6.844	  1.770	  0.000
          6.846	  1.530	 -0.010
          6.848	  1.020	 -0.020
          6.850	  0.475	 -0.030
          6.852	  0.450	 -0.030
          6.854	  0.870	 -0.025
          6.856	  0.865	 -0.020
          6.858	  1.185	 -0.015
          6.860	  1.225	 -0.010
          6.862	  1.220	 -0.015
          6.864	  1.740	 -0.020
          6.866	  1.470	 -0.035
          6.868	  0.935	 -0.045
          6.870	  0.430	 -0.055
          6.872	  0.480	 -0.060
          6.874	  0.830	 -0.060
          6.876	  0.870	 -0.055
          6.878	  1.180	 -0.045
          6.880	  1.200	 -0.040
          6.882	  1.220	 -0.040
          6.884	  1.730	 -0.040
          6.886	  1.380	 -0.045
          6.888	  0.880	 -0.045
          6.890	  0.460	 -0.050
          6.892	  0.545	 -0.050
          6.894	  0.855	 -0.045
          6.896	  0.900	 -0.040
          6.898	  1.190	 -0.035
          6.900	  1.220	 -0.030
          6.902	  1.310	 -0.030
          6.904	  1.700	 -0.030
          6.906	  1.350	 -0.035
          6.908	  0.900	 -0.035
          6.910	  0.385	 -0.040
          6.912	  0.615	 -0.040
          6.914	  0.895	 -0.040
          6.916	  0.925	 -0.045
          6.918	  1.175	 -0.045
          6.920	  1.200	 -0.045
          6.922	  1.355	 -0.050
          6.924	  1.700	 -0.055
          6.926	  1.305	 -0.060
          6.928	  0.835	 -0.060
          6.930	  0.375	 -0.060
          6.932	  0.590	 -0.060
          6.934	  0.870	 -0.055
          6.936	  0.940	 -0.055
          6.938	  1.120	 -0.060
          6.940	  1.155	 -0.065
          6.942	  1.410	 -0.080
          6.944	  1.665	 -0.090
          6.946	  1.235	 -0.100
          6.948	  0.765	 -0.105
          6.950	  0.315	 -0.105
          6.952	  0.625	 -0.100
          6.954	  0.830	 -0.090
          6.956	  0.890	 -0.085
          6.958	  1.105	 -0.080
          6.960	  1.150	 -0.085
          6.962	  1.440	 -0.095
          6.964	  1.615	 -0.110
          6.966	  1.175	 -0.130
          6.968	  0.740	 -0.140
          6.970	  0.270	 -0.145
          6.972	  0.615	 -0.135
          6.974	  0.805	 -0.115
          6.976	  0.895	 -0.080
          6.978	  1.115	 -0.030
          6.980	  1.210	  0.030
          6.982	  1.675	  0.100
          6.984	  1.855	  0.185
          6.986	  1.565	  0.285
          6.988	  1.260	  0.400
          6.990	  0.950	  0.525
          6.992	  1.475	  0.660
          6.994	  1.805	  0.800
          6.996	  1.925	  0.925
          6.998	  2.185	  1.025
          7.000	  2.300	  1.090
          7.002	  2.805	  1.110
          7.004	  2.820	  1.075
          7.006	  2.400	  0.985
          7.008	  1.740	  0.845
          7.010	  1.155	  0.670
          7.012	  1.295	  0.475
          7.014	  1.170	  0.275
          7.016	  0.960	  0.085
          7.018	  0.940	 -0.080
          7.020	  0.960	 -0.210
          7.022	  1.370	 -0.295
          7.024	  1.350	 -0.340
          7.026	  0.935	 -0.350
          7.028	  0.485	 -0.335
          7.030	  0.080	 -0.305
          7.032	  0.525	 -0.275
          7.034	  0.715	 -0.250
          7.036	  0.830	 -0.235
          7.038	  0.910	 -0.230
          7.040	  0.975	 -0.230
          7.042	  1.455	 -0.230
          7.044	  1.395	 -0.225
          7.046	  1.035	 -0.210
          7.048	  0.640	 -0.185
          7.050	  0.270	 -0.155
          7.052	  0.715	 -0.120
          7.054	  0.885	 -0.090
          7.056	  0.990	 -0.070
          7.058	  1.120	 -0.060
          7.060	  1.165	 -0.065
          7.062	  1.655	 -0.075
          7.064	  1.510	 -0.090
          7.066	  1.105	 -0.100
          7.068	  0.675	 -0.105
          7.070	  0.315	 -0.100
          7.072	  0.780	 -0.090
          7.074	  0.905	 -0.075
          7.076	  1.010	 -0.060
          7.078	  1.130	 -0.050
          7.080	  1.200	 -0.045
          7.082	  1.700	 -0.045
          7.084	  1.540	 -0.050
          7.086	  1.135	 -0.050
          7.088	  0.720	 -0.055
          7.090	  0.360	 -0.050
          7.092	  0.845	 -0.045
          7.094	  0.885	 -0.035
          7.096	  1.045	 -0.030
          7.098	  1.165	 -0.025
          7.100	  1.235	 -0.025
          7.102	  1.745	 -0.030
          7.104	  1.560	 -0.035
          7.106	  1.135	 -0.035
          7.108	  0.700	 -0.035
          7.110	  0.385	 -0.030
          7.112	  0.870	 -0.025
          7.114	  0.900	 -0.015
          7.116	  1.125	 -0.010
          7.118	  1.210	 -0.010
          7.120	  1.250	 -0.015
          7.122	  1.785	 -0.020
          7.124	  1.585	 -0.025
          7.126	  1.130	 -0.025
          7.128	  0.600	 -0.025
          7.130	  0.435	 -0.015
          7.132	  0.930	 -0.005
          7.134	  0.920	  0.010
          7.136	  1.200	  0.020
          7.138	  1.275	  0.020
          7.140	  1.330	  0.020
          7.142	  1.840	  0.020
          7.144	  1.570	  0.015
          7.146	  1.080	  0.015
          7.148	  0.595	  0.020
          7.150	  0.545	  0.035
