   Elapsed time	  ECG I	iltered
          5.284	 -0.045	 -0.055
          5.286	  0.035	 -0.060
          5.288	  0.080	 -0.065
          5.290	  0.065	 -0.060
          5.292	  0.115	 -0.055
          5.294	  0.215	 -0.045
          5.296	  0.240	 -0.040
          5.298	  0.170	 -0.035
          5.300	  0.055	 -0.035
          5.302	  0.060	 -0.040
          5.304	  0.055	 -0.050
          5.306	 -0.015	 -0.060
          5.308	  0.030	 -0.075
          5.310	  0.100	 -0.080
          5.312	  0.085	 -0.085
          5.314	  0.155	 -0.085
          5.316	  0.170	 -0.085
          5.318	  0.125	 -0.085
          5.320	  0.050	 -0.090
          5.322	  0.030	 -0.095
          5.324	 -0.130	 -0.105
          5.326	 -0.070	 -0.115
          5.328	 -0.005	 -0.125
          5.330	  0.095	 -0.135
          5.332	  0.080	 -0.135
          5.334	  0.060	 -0.135
          5.336	  0.125	 -0.130
          5.338	  0.065	 -0.125
          5.340	  0.000	 -0.120
          5.342	  0.040	 -0.115
          5.344	 -0.015	 -0.115
          5.346	 -0.110	 -0.120
          5.348	 -0.075	 -0.130
          5.350	  0.000	 -0.140
          5.352	  0.055	 -0.150
          5.354	  0.065	 -0.160
          5.356	  0.000	 -0.170
          5.358	  0.020	 -0.175
          5.360	  0.020	 -0.180
          5.362	  0.015	 -0.185
          5.364	 -0.125	 -0.195
          5.366	 -0.195	 -0.200
          5.368	 -0.145	 -0.210
          5.370	 -0.085	 -0.220
          5.372	 -0.005	 -0.230
          5.374	  0.040	 -0.240
          5.376	  0.005	 -0.245
          5.378	 -0.065	 -0.245
          5.380	 -0.110	 -0.240
          5.382	 -0.175	 -0.240
          5.384	 -0.165	 -0.235
          5.386	 -0.195	 -0.235
          5.388	 -0.165	 -0.240
          5.390	 -0.130	 -0.250
          5.392	 -0.040	 -0.260
          5.394	  0.015	 -0.270
          5.396	 -0.040	 -0.280
          5.398	 -0.090	 -0.285
          5.400	 -0.170	 -0.285
          5.402	 -0.220	 -0.280
          5.404	 -0.215	 -0.270
          5.406	 -0.175	 -0.260
          5.408	 -0.105	 -0.250
          5.410	 -0.095	 -0.240
          5.412	  0.005	 -0.235
          5.414	  0.020	 -0.240
          5.416	 -0.020	 -0.245
          5.418	 -0.070	 -0.255
          5.420	 -0.160	 -0.265
          5.422	 -0.285	 -0.275
          5.424	 -0.265	 -0.280
          5.426	 -0.180	 -0.275
          5.428	 -0.100	 -0.265
          5.430	 -0.045	 -0.250
          5.432	  0.030	 -0.230
          5.434	  0.075	 -0.210
          5.436	  0.055	 -0.190
          5.438	  0.005	 -0.170
          5.440	 -0.005	 -0.160
          5.442	 -0.140	 -0.150
          5.444	 -0.085	 -0.145
          5.446	 -0.050	 -0.140
          5.448	 -0.050	 -0.140
          5.450	  0.010	 -0.135
          5.452	  0.125	 -0.130
          5.454	  0.195	 -0.120
          5.456	  0.120	 -0.105
          5.458	  0.030	 -0.090
          5.460	  0.045	 -0.080
          5.462	  0.025	 -0.065
          5.464	 -0.015	 -0.060
          5.466	 -0.035	 -0.055
          5.468	  0.085	 -0.055
          5.470	  0.110	 -0.060
          5.472	  0.145	 -0.070
          5.474	  0.170	 -0.075
          5.476	  0.160	 -0.080
          5.478	  0.145	 -0.080
          5.480	  0.115	 -0.070
          5.482	 -0.040	 -0.060
          5.484	  0.010	 -0.045
          5.486	  0.040	 -0.030
          5.488	  0.135	 -0.015
          5.490	  0.060	 -0.010
          5.492	  0.295	 -0.010
          5.494	  0.300	 -0.015
          5.496	  0.165	 -0.030
          5.498	  0.060	 -0.045
          5.500	  0.040	 -0.060
          5.502	 -0.075	 -0.075
          5.504	 -0.010	 -0.080
          5.506	  0.055	 -0.080
          5.508	  0.130	 -0.070
          5.510	  0.100	 -0.065
          5.512	  0.190	 -0.055
          5.514	  0.205	 -0.055
          5.516	  0.155	 -0.060
          5.518	  0.075	 -0.070
          5.520	 -0.010	 -0.090
          5.522	 -0.165	 -0.105
          5.524	 -0.070	 -0.120
          5.526	 -0.090	 -0.130
          5.528	  0.050	 -0.135
          5.530	  0.105	 -0.130
          5.532	  0.180	 -0.115
          5.534	  0.150	 -0.100
          5.536	  0.115	 -0.085
          5.538	  0.070	 -0.075
          5.540	  0.020	 -0.065
          5.542	 -0.030	 -0.065
          5.544	  0.000	 -0.070
          5.546	  0.030	 -0.075
          5.548	  0.030	 -0.085
          5.550	  0.080	 -0.090
          5.552	  0.150	 -0.090
          5.554	  0.135	 -0.090
          5.556	  0.075	 -0.085
          5.558	  0.015	 -0.085
          5.560	  0.075	 -0.085
          5.562	 -0.030	 -0.085
          5.564	 -0.045	 -0.090
          5.566	 -0.030	 -0.095
          5.568	  0.050	 -0.095
          5.570	  0.060	 -0.100
          5.572	  0.145	 -0.100
          5.574	  0.180	 -0.095
          5.576	  0.140	 -0.090
          5.578	  0.020	 -0.085
          5.580	  0.035	 -0.080
          5.582	 -0.040	 -0.075
          5.584	 -0.050	 -0.080
          5.586	 -0.005	 -0.085
          5.588	  0.025	 -0.095
          5.590	  0.075	 -0.105
          5.592	  0.145	 -0.115
          5.594	  0.115	 -0.120
          5.596	  0.085	 -0.125
          5.598	 -0.025	 -0.120
          5.600	  0.020	 -0.120
          5.602	 -0.020	 -0.115
          5.604	 -0.055	 -0.110
          5.606	 -0.020	 -0.110
          5.608	  0.055	 -0.110
          5.610	  0.020	 -0.110
          5.612	  0.135	 -0.110
          5.614	  0.125	 -0.105
          5.616	  0.155	 -0.095
          5.618	  0.045	 -0.080
          5.620	 -0.055	 -0.050
          5.622	  0.055	 -0.005
          5.624	  0.060	  0.050
          5.626	  0.255	  0.120
          5.628	  0.420	  0.205
          5.630	  0.515	  0.300
          5.632	  0.655	  0.400
          5.634	  0.780	  0.500
          5.636	  0.780	  0.600
          5.638	  0.875	  0.680
          5.640	  0.900	  0.740
          5.642	  0.895	  0.765
          5.644	  0.775	  0.760
          5.646	  0.785	  0.710
          5.648	  0.740	  0.630
          5.650	  0.710	  0.520
          5.652	  0.695	  0.390
          5.654	  0.515	  0.250
          5.656	  0.245	  0.120
          5.658	  0.065	  0.005
          5.660	 -0.070	 -0.080
          5.662	 -0.190	 -0.145
          5.664	 -0.135	 -0.175
          5.666	 -0.050	 -0.185
          5.668	  0.035	 -0.170
          5.670	  0.115	 -0.145
          5.672	  0.200	 -0.110
          5.674	  0.185	 -0.080
          5.676	  0.050	 -0.055
          5.678	  0.080	 -0.040
          5.680	  0.060	 -0.030
          5.682	  0.075	 -0.030
          5.684	 -0.020	 -0.035
          5.686	  0.045	 -0.045
          5.688	  0.145	 -0.055
          5.690	  0.130	 -0.060
          5.692	  0.205	 -0.060
          5.694	  0.245	 -0.060
          5.696	  0.140	 -0.050
          5.698	  0.085	 -0.035
          5.700	  0.020	 -0.020
          5.702	 -0.035	 -0.005
          5.704	  0.080	  0.005
          5.706	  0.130	  0.010
          5.708	  0.180	  0.005
          5.710	  0.220	 -0.005
          5.712	  0.170	 -0.025
          5.714	  0.120	 -0.040
          5.716	  0.150	 -0.055
          5.718	  0.065	 -0.065
          5.720	 -0.055	 -0.065
          5.722	  0.020	 -0.060
          5.724	  0.030	 -0.050
          5.726	  0.080	 -0.035
          5.728	  0.050	 -0.020
          5.730	  0.240	 -0.015
          5.732	  0.255	 -0.010
          5.734	  0.220	 -0.015
          5.736	  0.110	 -0.025
          5.738	  0.085	 -0.035
          5.740	 -0.015	 -0.045
          5.742	 -0.025	 -0.055
          5.744	  0.030	 -0.055
          5.746	  0.100	 -0.050
          5.748	  0.170	 -0.040
          5.750	  0.210	 -0.025
          5.752	  0.255	 -0.010
          5.754	  0.200	  0.000
          5.756	  0.100	  0.010
          5.758	  0.125	  0.015
          5.760	  0.020	  0.015
          5.762	  0.075	  0.010
          5.764	  0.065	  0.005
          5.766	  0.160	  0.005
          5.768	  0.185	  0.000
          5.770	  0.290	  0.000
          5.772	  0.225	  0.005
          5.774	  0.175	  0.010
          5.776	  0.195	  0.020
          5.778	  0.195	  0.030
          5.780	  0.060	  0.035
          5.782	  0.070	  0.045
          5.784	  0.120	  0.050
          5.786	  0.190	  0.055
          5.788	  0.190	  0.055
          5.790	  0.335	  0.055
          5.792	  0.320	  0.055
          5.794	  0.215	  0.050
          5.796	  0.125	  0.050
          5.798	  0.150	  0.050
          5.800	  0.080	  0.050
          5.802	  0.130	  0.055
          5.804	  0.115	  0.060
          5.806	  0.160	  0.075
          5.808	  0.285	  0.085
          5.810	  0.440	  0.100
          5.812	  0.340	  0.110
          5.814	  0.280	  0.120
          5.816	  0.220	  0.130
          5.818	  0.235	  0.135
          5.820	  0.180	  0.140
          5.822	  0.180	  0.145
          5.824	  0.245	  0.150
          5.826	  0.295	  0.165
          5.828	  0.365	  0.175
          5.830	  0.435	  0.195
          5.832	  0.410	  0.210
          5.834	  0.490	  0.225
          5.836	  0.425	  0.240
          5.838	  0.340	  0.250
          5.840	  0.240	  0.260
          5.842	  0.305	  0.265
          5.844	  0.350	  0.265
          5.846	  0.365	  0.265
          5.848	  0.385	  0.270
          5.850	  0.425	  0.270
          5.852	  0.555	  0.280
          5.854	  0.555	  0.285
          5.856	  0.520	  0.290
          5.858	  0.435	  0.300
          5.860	  0.330	  0.305
          5.862	  0.305	  0.310
          5.864	  0.320	  0.315
          5.866	  0.390	  0.315
          5.868	  0.535	  0.315
          5.870	  0.585	  0.315
          5.872	  0.555	  0.315
          5.874	  0.490	  0.310
          5.876	  0.455	  0.305
          5.878	  0.435	  0.300
          5.880	  0.305	  0.295
          5.882	  0.335	  0.285
          5.884	  0.385	  0.275
          5.886	  0.460	  0.265
          5.888	  0.410	  0.260
          5.890	  0.400	  0.255
          5.892	  0.470	  0.250
          5.894	  0.490	  0.240
          5.896	  0.380	  0.235
          5.898	  0.330	  0.230
          5.900	  0.260	  0.220
          5.902	  0.305	  0.205
          5.904	  0.210	  0.195
          5.906	  0.310	  0.180
          5.908	  0.340	  0.165
          5.910	  0.360	  0.150
          5.912	  0.355	  0.135
          5.914	  0.345	  0.120
          5.916	  0.245	  0.105
          5.918	  0.160	  0.090
          5.920	  0.100	  0.075
          5.922	  0.095	  0.065
          5.924	  0.120	  0.050
          5.926	  0.180	  0.040
          5.928	  0.200	  0.035
          5.930	  0.265	  0.030
          5.932	  0.280	  0.030
          5.934	  0.280	  0.030
          5.936	  0.205	  0.030
          5.938	  0.090	  0.030
          5.940	  0.025	  0.030
          5.942	  0.025	  0.020
          5.944	  0.035	  0.010
          5.946	  0.120	 -0.005
          5.948	  0.160	 -0.020
          5.950	  0.230	 -0.035
          5.952	  0.245	 -0.040
          5.954	  0.160	 -0.045
          5.956	  0.090	 -0.040
          5.958	  0.095	 -0.035
          5.960	 -0.060	 -0.025
          5.962	 -0.080	 -0.015
          5.964	  0.070	 -0.005
          5.966	  0.170	 -0.005
          5.968	  0.195	 -0.010
          5.970	  0.235	 -0.020
          5.972	  0.225	 -0.030
          5.974	  0.190	 -0.040
          5.976	  0.020	 -0.045
          5.978	  0.020	 -0.045
          5.980	 -0.005	 -0.045
          5.982	 -0.040	 -0.040
          5.984	  0.070	 -0.035
          5.986	  0.120	 -0.030
          5.988	  0.150	 -0.035
          5.990	  0.170	 -0.040
          5.992	  0.220	 -0.050
          5.994	  0.075	 -0.065
          5.996	  0.040	 -0.070
          5.998	  0.010	 -0.070
          6.000	  0.020	 -0.065
          6.002	  0.000	 -0.055
          6.004	  0.065	 -0.040
          6.006	  0.055	 -0.020
          6.008	  0.190	 -0.010
          6.010	  0.300	  0.000
          6.012	  0.220	  0.000
          6.014	  0.135	 -0.005
          6.016	  0.055	 -0.015
          6.018	 -0.005	 -0.025
          6.020	 -0.015	 -0.035
          6.022	  0.060	 -0.035
          6.024	  0.100	 -0.030
          6.026	  0.165	 -0.025
          6.028	  0.155	 -0.015
          6.030	  0.215	 -0.005
          6.032	  0.190	 -0.005
          6.034	  0.195	 -0.010
          6.036	  0.100	 -0.015
          6.038	 -0.030	 -0.030
          6.040	 -0.025	 -0.035
          6.042	  0.025	 -0.040
          6.044	  0.095	 -0.040
          6.046	  0.170	 -0.035
          6.048	  0.200	 -0.025
          6.050	  0.255	 -0.015
          6.052	  0.185	 -0.005
          6.054	  0.100	  0.000
          6.056	  0.090	 -0.005
          6.058	  0.005	 -0.020
          6.060	 -0.040	 -0.035
          6.062	 -0.025	 -0.050
          6.064	  0.005	 -0.065
          6.066	  0.100	 -0.070
          6.068	  0.215	 -0.065
          6.070	  0.215	 -0.050
          6.072	  0.205	 -0.030
          6.074	  0.160	 -0.005
          6.076	  0.115	  0.015
          6.078	  0.095	  0.025
          6.080	  0.070	  0.025
          6.082	  0.020	  0.020
          6.084	  0.065	  0.005
          6.086	  0.080	 -0.015
          6.088	  0.195	 -0.035
          6.090	  0.170	 -0.050
          6.092	  0.210	 -0.060
          6.094	  0.115	 -0.055
          6.096	  0.055	 -0.045
          6.098	 -0.015	 -0.030
          6.100	  0.015	 -0.015
          6.102	  0.070	  0.000
          6.104	  0.125	  0.005
          6.106	  0.190	  0.000
          6.108	  0.275	 -0.010
          6.110	  0.175	 -0.030
          6.112	  0.190	 -0.050
          6.114	  0.045	 -0.065
          6.116	 -0.010	 -0.075
          6.118	 -0.045	 -0.080
          6.120	  0.005	 -0.080
          6.122	  0.035	 -0.070
          6.124	  0.025	 -0.060
          6.126	  0.060	 -0.050
          6.128	  0.175	 -0.045
          6.130	  0.180	 -0.045
          6.132	  0.165	 -0.045
          6.134	  0.095	 -0.050
          6.136	  0.075	 -0.055
          6.138	 -0.045	 -0.055
          6.140	 -0.055	 -0.055
          6.142	  0.030	 -0.055
          6.144	  0.110	 -0.055
          6.146	  0.140	 -0.055
          6.148	  0.190	 -0.055
          6.150	  0.140	 -0.055
          6.152	  0.100	 -0.065
          6.154	  0.070	 -0.070
          6.156	  0.035	 -0.080
          6.158	 -0.065	 -0.085
          6.160	 -0.040	 -0.090
          6.162	  0.015	 -0.090
          6.164	  0.075	 -0.085
          6.166	  0.050	 -0.080
          6.168	  0.190	 -0.075
          6.170	  0.130	 -0.070
          6.172	  0.045	 -0.065
          6.174	  0.020	 -0.065
          6.176	  0.075	 -0.070
          6.178	 -0.030	 -0.070
          6.180	 -0.020	 -0.070
          6.182	  0.015	 -0.070
          6.184	  0.045	 -0.060
          6.186	  0.075	 -0.050
          6.188	  0.195	 -0.040
          6.190	  0.160	 -0.030
          6.192	  0.145	 -0.025
          6.194	  0.110	 -0.025
          6.196	  0.045	 -0.025
          6.198	 -0.005	 -0.035
          6.200	 -0.020	 -0.045
          6.202	  0.030	 -0.055
          6.204	  0.030	 -0.060
          6.206	  0.075	 -0.065
          6.208	  0.155	 -0.060
          6.210	  0.180	 -0.055
          6.212	  0.180	 -0.045
          6.214	  0.145	 -0.035
          6.216	  0.115	 -0.030
          6.218	  0.015	 -0.025
          6.220	 -0.025	 -0.020
          6.222	 -0.005	 -0.025
          6.224	  0.030	 -0.030
          6.226	  0.150	 -0.040
          6.228	  0.210	 -0.045
          6.230	  0.160	 -0.050
          6.232	  0.140	 -0.055
          6.234	  0.030	 -0.055
          6.236	  0.040	 -0.055
          6.238	 -0.005	 -0.050
          6.240	  0.005	 -0.040
          6.242	  0.035	 -0.035
          6.244	  0.100	 -0.030
          6.246	  0.140	 -0.030
          6.248	  0.185	 -0.030
          6.250	  0.230	 -0.030
          6.252	  0.145	 -0.035
          6.254	  0.075	 -0.045
          6.256	  0.050	 -0.050
          6.258	 -0.085	 -0.055
          6.260	 -0.035	 -0.065
          6.262	 -0.015	 -0.065
          6.264	  0.025	 -0.070
          6.266	  0.075	 -0.065
          6.268	  0.165	 -0.060
          6.270	  0.140	 -0.055
          6.272	  0.205	 -0.045
          6.274	  0.110	 -0.030
          6.276	  0.055	 -0.015
          6.278	  0.055	 -0.005
          6.280	 -0.005	  0.005
          6.282	  0.085	  0.010
          6.284	  0.175	  0.010
          6.286	  0.180	  0.005
          6.288	  0.210	 -0.005
          6.290	  0.165	 -0.020
          6.292	  0.070	 -0.035
          6.294	  0.095	 -0.050
          6.296	 -0.035	 -0.060
          6.298	 -0.025	 -0.060
          6.300	  0.030	 -0.060
          6.302	  0.050	 -0.055
          6.304	  0.070	 -0.050
          6.306	  0.145	 -0.045
          6.308	  0.180	 -0.040
          6.310	  0.160	 -0.040
          6.312	  0.080	 -0.050
          6.314	  0.020	 -0.065
          6.316	 -0.080	 -0.080
          6.318	 -0.050	 -0.100
          6.320	 -0.080	 -0.115
          6.322	 -0.010	 -0.125
          6.324	 -0.030	 -0.135
          6.326	  0.095	 -0.135
          6.328	  0.150	 -0.130
          6.330	  0.130	 -0.120
          6.332	  0.015	 -0.110
          6.334	 -0.020	 -0.105
          6.336	 -0.135	 -0.100
          6.338	 -0.050	 -0.095
          6.340	  0.010	 -0.095
          6.342	  0.010	 -0.100
          6.344	  0.035	 -0.100
          6.346	  0.040	 -0.105
          6.348	  0.105	 -0.105
          6.350	  0.090	 -0.105
          6.352	  0.025	 -0.105
          6.354	  0.000	 -0.105
          6.356	 -0.035	 -0.105
          6.358	 -0.080	 -0.105
          6.360	 -0.045	 -0.110
          6.362	  0.010	 -0.110
          6.364	  0.070	 -0.115
          6.366	  0.140	 -0.115
          6.368	  0.080	 -0.115
          6.370	  0.065	 -0.115
          6.372	  0.040	 -0.115
          6.374	 -0.045	 -0.110
          6.376	 -0.140	 -0.105
          6.378	 -0.040	 -0.105
          6.380	 -0.045	 -0.105
          6.382	 -0.045	 -0.105
          6.384	  0.050	 -0.110
          6.386	  0.135	 -0.110
          6.388	  0.180	 -0.115
          6.390	  0.065	 -0.120
          6.392	  0.020	 -0.120
          6.394	 -0.030	 -0.125
          6.396	 -0.055	 -0.125
          6.398	 -0.070	 -0.125
          6.400	 -0.130	 -0.125
          6.402	 -0.035	 -0.130
          6.404	 -0.025	 -0.130
          6.406	  0.150	 -0.135
          6.408	  0.100	 -0.140
          6.410	  0.020	 -0.135
          6.412	 -0.015	 -0.130
          6.414	 -0.040	 -0.110
          6.416	 -0.105	 -0.080
          6.418	  0.005	 -0.040
          6.420	  0.125	  0.010
          6.422	  0.245	  0.080
          6.424	  0.290	  0.160
          6.426	  0.400	  0.245
          6.428	  0.520	  0.340
          6.430	  0.640	  0.435
          6.432	  0.725	  0.530
          6.434	  0.795	  0.615
          6.436	  0.780	  0.680
          6.438	  0.795	  0.720
          6.440	  0.800	  0.735
          6.442	  0.835	  0.715
          6.444	  0.815	  0.660
          6.446	  0.775	  0.575
          6.448	  0.650	  0.465
          6.450	  0.525	  0.345
          6.452	  0.315	  0.215
          6.454	  0.155	  0.095
          6.456	 -0.015	 -0.005
          6.458	 -0.105	 -0.085
          6.460	 -0.115	 -0.135
          6.462	 -0.110	 -0.160
          6.464	 -0.015	 -0.160
          6.466	  0.130	 -0.150
          6.468	  0.070	 -0.125
          6.470	  0.095	 -0.100
          6.472	  0.025	 -0.080
          6.474	  0.050	 -0.065
          6.476	 -0.035	 -0.055
          6.478	 -0.035	 -0.055
          6.480	  0.035	 -0.055
          6.482	  0.070	 -0.055
          6.484	  0.120	 -0.060
          6.486	  0.165	 -0.060
          6.488	  0.130	 -0.065
          6.490	  0.065	 -0.070
          6.492	  0.050	 -0.075
          6.494	  0.030	 -0.085
          6.496	 -0.045	 -0.090
          6.498	 -0.090	 -0.100
          6.500	 -0.075	 -0.100
          6.502	 -0.015	 -0.100
          6.504	  0.080	 -0.095
          6.506	  0.120	 -0.085
          6.508	  0.125	 -0.075
          6.510	  0.130	 -0.065
          6.512	  0.125	 -0.055
          6.514	  0.050	 -0.050
          6.516	 -0.045	 -0.050
          6.518	 -0.050	 -0.060
          6.520	  0.005	 -0.065
          6.522	  0.005	 -0.075
          6.524	  0.095	 -0.080
          6.526	  0.205	 -0.080
          6.528	  0.130	 -0.075
          6.530	  0.085	 -0.070
          6.532	  0.015	 -0.055
          6.534	 -0.010	 -0.045
          6.536	  0.045	 -0.035
          6.538	  0.010	 -0.030
          6.540	  0.020	 -0.030
          6.542	  0.080	 -0.035
          6.544	  0.130	 -0.040
          6.546	  0.170	 -0.045
          6.548	  0.200	 -0.050
          6.550	  0.170	 -0.050
          6.552	  0.070	 -0.045
          6.554	  0.020	 -0.040
          6.556	 -0.040	 -0.025
          6.558	  0.005	 -0.015
          6.560	  0.080	 -0.005
          6.562	  0.150	  0.000
          6.564	  0.175	  0.000
          6.566	  0.240	  0.000
          6.568	  0.270	 -0.005
          6.570	  0.205	 -0.005
          6.572	  0.050	 -0.010
          6.574	 -0.070	 -0.010
          6.576	  0.020	 -0.005
          6.578	  0.055	  0.000
          6.580	  0.055	  0.010
          6.582	  0.190	  0.020
          6.584	  0.245	  0.030
          6.586	  0.255	  0.035
          6.588	  0.235	  0.035
          6.590	  0.190	  0.035
          6.592	  0.150	  0.030
          6.594	  0.070	  0.020
          6.596	 -0.035	  0.010
          6.598	  0.040	  0.000
          6.600	  0.100	  0.000
          6.602	  0.185	  0.000
          6.604	  0.210	  0.010
          6.606	  0.260	  0.020
          6.608	  0.255	  0.040
          6.610	  0.185	  0.060
          6.612	  0.215	  0.075
          6.614	  0.110	  0.095
          6.616	  0.080	  0.105
          6.618	  0.190	  0.115
          6.620	  0.235	  0.120
          6.622	  0.255	  0.120
          6.624	  0.330	  0.125
          6.626	  0.310	  0.130
          6.628	  0.280	  0.140
          6.630	  0.350	  0.150
          6.632	  0.275	  0.160
          6.634	  0.230	  0.175
          6.636	  0.235	  0.185
          6.638	  0.285	  0.195
          6.640	  0.250	  0.200
          6.642	  0.290	  0.200
          6.644	  0.395	  0.200
          6.646	  0.460	  0.200
          6.648	  0.445	  0.205
          6.650	  0.425	  0.215
          6.652	  0.385	  0.225
          6.654	  0.225	  0.245
          6.656	  0.270	  0.260
          6.658	  0.305	  0.275
          6.660	  0.340	  0.290
          6.662	  0.485	  0.295
          6.664	  0.540	  0.295
          6.666	  0.505	  0.290
          6.668	  0.425	  0.285
          6.670	  0.425	  0.275
          6.672	  0.355	  0.265
          6.674	  0.260	  0.255
          6.676	  0.275	  0.250
          6.678	  0.345	  0.245
          6.680	  0.345	  0.245
          6.682	  0.340	  0.240
          6.684	  0.475	  0.230
          6.686	  0.445	  0.220
          6.688	  0.380	  0.210
          6.690	  0.350	  0.195
          6.692	  0.230	  0.180
          6.694	  0.130	  0.165
          6.696	  0.180	  0.155
          6.698	  0.240	  0.140
          6.700	  0.285	  0.130
          6.702	  0.290	  0.115
          6.704	  0.325	  0.095
          6.706	  0.270	  0.075
          6.708	  0.160	  0.055
          6.710	  0.120	  0.035
          6.712	  0.155	  0.015
          6.714	  0.015	  0.000
          6.716	  0.095	 -0.010
          6.718	  0.020	 -0.015
          6.720	  0.110	 -0.020
          6.722	  0.155	 -0.020
          6.724	  0.165	 -0.020
          6.726	  0.200	 -0.020
          6.728	  0.140	 -0.020
          6.730	  0.125	 -0.025
          6.732	  0.110	 -0.030
          6.734	 -0.035	 -0.035
          6.736	 -0.035	 -0.040
          6.738	  0.015	 -0.045
          6.740	  0.035	 -0.050
          6.742	  0.130	 -0.055
          6.744	  0.155	 -0.065
          6.746	  0.180	 -0.075
          6.748	  0.060	 -0.085
          6.750	  0.050	 -0.095
          6.752	 -0.005	 -0.105
          6.754	 -0.165	 -0.115
          6.756	 -0.110	 -0.120
          6.758	 -0.035	 -0.115
          6.760	  0.035	 -0.105
          6.762	  0.085	 -0.095
          6.764	  0.190	 -0.080
          6.766	  0.205	 -0.065
          6.768	  0.105	 -0.055
          6.770	  0.000	 -0.050
          6.772	  0.025	 -0.055
          6.774	 -0.130	 -0.060
          6.776	  0.050	 -0.070
          6.778	 -0.045	 -0.080
          6.780	  0.070	 -0.090
          6.782	  0.075	 -0.100
          6.784	  0.135	 -0.105
          6.786	  0.100	 -0.105
          6.788	  0.045	 -0.100
          6.790	 -0.005	 -0.100
          6.792	  0.020	 -0.095
          6.794	 -0.120	 -0.090
          6.796	 -0.045	 -0.090
          6.798	 -0.015	 -0.085
          6.800	  0.065	 -0.085
          6.802	  0.100	 -0.085
          6.804	  0.145	 -0.085
          6.806	  0.140	 -0.080
          6.808	  0.140	 -0.080
          6.810	  0.050	 -0.080
          6.812	 -0.035	 -0.080
          6.814	 -0.130	 -0.080
          6.816	 -0.135	 -0.080
          6.818	 -0.010	 -0.075
          6.820	  0.045	 -0.075
          6.822	  0.125	 -0.070
          6.824	  0.240	 -0.065
          6.826	  0.210	 -0.060
          6.828	  0.140	 -0.060
          6.830	  0.055	 -0.060
          6.832	 -0.015	 -0.065
          6.834	 -0.105	 -0.070
          6.836	 -0.145	 -0.075
          6.838	 -0.035	 -0.080
          6.840	  0.125	 -0.080
          6.842	  0.120	 -0.075
          6.844	  0.205	 -0.065
          6.846	  0.220	 -0.050
          6.848	  0.220	 -0.035
          6.850	  0.080	 -0.020
          6.852	 -0.030	 -0.010
          6.854	 -0.020	 -0.010
          6.856	 -0.035	 -0.015
          6.858	  0.025	 -0.030
          6.860	  0.100	 -0.045
          6.862	  0.140	 -0.065
          6.864	  0.165	 -0.075
          6.866	  0.105	 -0.080
          6.868	  0.075	 -0.080
          6.870	  0.065	 -0.070
          6.872	  0.060	 -0.050
          6.874	  0.025	 -0.035
          6.876	 -0.025	 -0.025
          6.878	  0.055	 -0.015
          6.880	  0.055	 -0.020
          6.882	  0.225	 -0.030
          6.884	  0.210	 -0.040
          6.886	  0.100	 -0.060
          6.888	  0.050	 -0.070
          6.890	  0.010	 -0.080
          6.892	 -0.025	 -0.080
          6.894	  0.015	 -0.070
          6.896	  0.045	 -0.060
          6.898	  0.050	 -0.050
          6.900	  0.095	 -0.040
          6.902	  0.130	 -0.035
          6.904	  0.155	 -0.035
          6.906	  0.160	 -0.035
          6.908	  0.125	 -0.045
          6.910	  0.100	 -0.050
          6.912	 -0.055	 -0.055
          6.914	  0.005	 -0.065
          6.916	  0.000	 -0.070
          6.918	 -0.005	 -0.070
          6.920	 -0.005	 -0.075
          6.922	  0.075	 -0.080
          6.924	  0.110	 -0.085
          6.926	  0.165	 -0.090
          6.928	  0.070	 -0.095
          6.930	  0.010	 -0.095
          6.932	 -0.030	 -0.090
          6.934	 -0.075	 -0.080
          6.936	 -0.100	 -0.070
          6.938	  0.055	 -0.060
          6.940	  0.135	 -0.050
          6.942	  0.175	 -0.045
          6.944	  0.130	 -0.040
          6.946	  0.100	 -0.040
          6.948	  0.135	 -0.045
          6.950	  0.150	 -0.050
          6.952	 -0.055	 -0.060
          6.954	 -0.045	 -0.065
          6.956	 -0.020	 -0.065
          6.958	  0.065	 -0.065
          6.960	  0.130	 -0.065
          6.962	  0.140	 -0.060
          6.964	  0.170	 -0.060
          6.966	  0.165	 -0.055
          6.968	  0.050	 -0.055
          6.970	  0.015	 -0.050
          6.972	 -0.020	 -0.050
          6.974	 -0.045	 -0.045
          6.976	  0.055	 -0.045
          6.978	  0.050	 -0.050
          6.980	  0.055	 -0.060
          6.982	  0.175	 -0.070
          6.984	  0.095	 -0.080
          6.986	  0.120	 -0.095
          6.988	  0.030	 -0.100
          6.990	 -0.015	 -0.105
          6.992	 -0.015	 -0.105
          6.994	 -0.080	 -0.095
          6.996	 -0.055	 -0.085
          6.998	  0.050	 -0.065
          7.000	  0.130	 -0.050
          7.002	  0.220	 -0.035
          7.004	  0.190	 -0.030
          7.006	  0.150	 -0.035
          7.008	  0.060	 -0.040
          7.010	  0.020	 -0.050
          7.012	 -0.065	 -0.065
          7.014	 -0.085	 -0.075
          7.016	 -0.015	 -0.080
          7.018	  0.075	 -0.080
          7.020	  0.085	 -0.075
          7.022	  0.170	 -0.065
          7.024	  0.210	 -0.050
          7.026	  0.190	 -0.040
          7.028	  0.065	 -0.035
          7.030	  0.095	 -0.035
          7.032	 -0.080	 -0.040
