   Elapsed time	  ECG I	iltered
          5.094	 -0.125	 -0.110
          5.096	 -0.335	 -0.120
          5.098	 -0.265	 -0.130
          5.100	 -0.210	 -0.135
          5.102	 -0.095	 -0.140
          5.104	 -0.075	 -0.140
          5.106	 -0.085	 -0.140
          5.108	 -0.030	 -0.140
          5.110	 -0.120	 -0.135
          5.112	 -0.240	 -0.135
          5.114	 -0.180	 -0.135
          5.116	 -0.260	 -0.140
          5.118	 -0.235	 -0.140
          5.120	 -0.210	 -0.140
          5.122	 -0.195	 -0.140
          5.124	 -0.070	 -0.140
          5.126	 -0.060	 -0.135
          5.128	 -0.010	 -0.130
          5.130	 -0.080	 -0.120
          5.132	 -0.160	 -0.115
          5.134	 -0.200	 -0.115
          5.136	 -0.300	 -0.115
          5.138	 -0.245	 -0.115
          5.140	 -0.120	 -0.115
          5.142	 -0.100	 -0.120
          5.144	 -0.110	 -0.125
          5.146	  0.010	 -0.120
          5.148	  0.040	 -0.115
          5.150	 -0.120	 -0.105
          5.152	 -0.175	 -0.095
          5.154	 -0.255	 -0.080
          5.156	 -0.175	 -0.070
          5.158	 -0.175	 -0.065
          5.160	 -0.050	 -0.070
          5.162	 -0.020	 -0.085
          5.164	 -0.145	 -0.100
          5.166	 -0.045	 -0.125
          5.168	 -0.035	 -0.145
          5.170	 -0.170	 -0.160
          5.172	 -0.180	 -0.165
          5.174	 -0.200	 -0.165
          5.176	 -0.360	 -0.150
          5.178	 -0.250	 -0.135
          5.180	 -0.160	 -0.115
          5.182	 -0.135	 -0.095
          5.184	  0.020	 -0.085
          5.186	  0.100	 -0.080
          5.188	  0.000	 -0.085
          5.190	 -0.145	 -0.095
          5.192	 -0.155	 -0.105
          5.194	 -0.290	 -0.115
          5.196	 -0.230	 -0.115
          5.198	 -0.245	 -0.115
          5.200	 -0.125	 -0.110
          5.202	 -0.120	 -0.105
          5.204	 -0.095	 -0.100
          5.206	 -0.005	 -0.090
          5.208	  0.030	 -0.085
          5.210	  0.020	 -0.085
          5.212	 -0.100	 -0.080
          5.214	 -0.295	 -0.075
          5.216	 -0.255	 -0.070
          5.218	 -0.205	 -0.060
          5.220	 -0.070	 -0.055
          5.222	 -0.030	 -0.050
          5.224	  0.060	 -0.050
          5.226	  0.130	 -0.060
          5.228	  0.025	 -0.075
          5.230	 -0.220	 -0.095
          5.232	 -0.230	 -0.120
          5.234	 -0.325	 -0.140
          5.236	 -0.305	 -0.155
          5.238	 -0.240	 -0.165
          5.240	 -0.135	 -0.170
          5.242	 -0.160	 -0.160
          5.244	 -0.075	 -0.150
          5.246	 -0.030	 -0.140
          5.248	 -0.110	 -0.130
          5.250	 -0.165	 -0.125
          5.252	 -0.175	 -0.120
          5.254	 -0.295	 -0.125
          5.256	 -0.260	 -0.130
          5.258	 -0.210	 -0.135
          5.260	 -0.195	 -0.140
          5.262	 -0.115	 -0.140
          5.264	 -0.025	 -0.135
          5.266	 -0.070	 -0.130
          5.268	 -0.130	 -0.125
          5.270	 -0.185	 -0.120
          5.272	 -0.205	 -0.120
          5.274	 -0.270	 -0.125
          5.276	 -0.245	 -0.130
          5.278	 -0.190	 -0.135
          5.280	 -0.125	 -0.140
          5.282	 -0.170	 -0.135
          5.284	 -0.095	 -0.115
          5.286	 -0.030	 -0.080
          5.288	 -0.020	 -0.030
          5.290	  0.055	  0.040
          5.292	  0.005	  0.120
          5.294	  0.015	  0.215
          5.296	  0.155	  0.305
          5.298	  0.455	  0.395
          5.300	  0.505	  0.470
          5.302	  0.555	  0.530
          5.304	  0.605	  0.565
          5.306	  0.590	  0.575
          5.308	  0.435	  0.560
          5.310	  0.450	  0.515
          5.312	  0.510	  0.450
          5.314	  0.270	  0.365
          5.316	  0.135	  0.265
          5.318	  0.025	  0.160
          5.320	  0.080	  0.060
          5.322	 -0.180	 -0.035
          5.324	 -0.110	 -0.115
          5.326	 -0.225	 -0.170
          5.328	 -0.220	 -0.205
          5.330	 -0.235	 -0.215
          5.332	 -0.270	 -0.210
          5.334	 -0.275	 -0.190
          5.336	 -0.290	 -0.160
          5.338	 -0.250	 -0.130
          5.340	 -0.155	 -0.100
          5.342	 -0.160	 -0.080
          5.344	 -0.025	 -0.070
          5.346	 -0.035	 -0.070
          5.348	 -0.155	 -0.075
          5.350	 -0.205	 -0.085
          5.352	 -0.150	 -0.090
          5.354	 -0.250	 -0.100
          5.356	 -0.180	 -0.105
          5.358	 -0.260	 -0.105
          5.360	 -0.175	 -0.100
          5.362	 -0.080	 -0.095
          5.364	 -0.065	 -0.095
          5.366	 -0.160	 -0.090
          5.368	 -0.115	 -0.085
          5.370	 -0.185	 -0.085
          5.372	 -0.240	 -0.085
          5.374	 -0.220	 -0.080
          5.376	 -0.180	 -0.080
          5.378	 -0.175	 -0.075
          5.380	 -0.100	 -0.070
          5.382	 -0.150	 -0.065
          5.384	 -0.060	 -0.065
          5.386	 -0.085	 -0.070
          5.388	 -0.030	 -0.075
          5.390	 -0.100	 -0.080
          5.392	 -0.310	 -0.090
          5.394	 -0.375	 -0.095
          5.396	 -0.290	 -0.095
          5.398	 -0.190	 -0.090
          5.400	 -0.085	 -0.080
          5.402	 -0.075	 -0.065
          5.404	 -0.100	 -0.045
          5.406	  0.050	 -0.030
          5.408	 -0.055	 -0.020
          5.410	 -0.165	 -0.015
          5.412	 -0.255	 -0.020
          5.414	 -0.255	 -0.030
          5.416	 -0.245	 -0.045
          5.418	 -0.160	 -0.060
          5.420	 -0.085	 -0.075
          5.422	 -0.155	 -0.080
          5.424	 -0.045	 -0.080
          5.426	 -0.070	 -0.070
          5.428	 -0.105	 -0.055
          5.430	 -0.105	 -0.035
          5.432	 -0.220	 -0.015
          5.434	 -0.210	  0.000
          5.436	 -0.180	  0.015
          5.438	 -0.160	  0.020
          5.440	 -0.015	  0.020
          5.442	  0.100	  0.020
          5.444	 -0.015	  0.015
          5.446	 -0.070	  0.005
          5.448	 -0.085	  0.000
          5.450	 -0.165	 -0.005
          5.452	 -0.225	 -0.005
          5.454	 -0.265	 -0.005
          5.456	 -0.185	  0.000
          5.458	 -0.095	  0.005
          5.460	 -0.100	  0.015
          5.462	  0.015	  0.025
          5.464	 -0.010	  0.030
          5.466	  0.055	  0.040
          5.468	  0.030	  0.045
          5.470	 -0.135	  0.050
          5.472	 -0.175	  0.050
          5.474	 -0.085	  0.055
          5.476	 -0.285	  0.060
          5.478	 -0.165	  0.065
          5.480	  0.050	  0.070
          5.482	  0.070	  0.080
          5.484	  0.140	  0.090
          5.486	  0.120	  0.100
          5.488	 -0.030	  0.105
          5.490	 -0.100	  0.115
          5.492	 -0.070	  0.120
          5.494	 -0.160	  0.125
          5.496	 -0.130	  0.130
          5.498	 -0.020	  0.140
          5.500	  0.000	  0.150
          5.502	  0.105	  0.170
          5.504	  0.240	  0.190
          5.506	  0.190	  0.210
          5.508	  0.155	  0.235
          5.510	  0.115	  0.255
          5.512	 -0.015	  0.270
          5.514	  0.030	  0.275
          5.516	  0.015	  0.275
          5.518	  0.065	  0.270
          5.520	  0.030	  0.260
          5.522	  0.215	  0.245
          5.524	  0.255	  0.235
          5.526	  0.120	  0.225
          5.528	  0.075	  0.220
          5.530	  0.165	  0.220
          5.532	 -0.055	  0.225
          5.534	 -0.075	  0.235
          5.536	  0.090	  0.245
          5.538	  0.010	  0.255
          5.540	  0.025	  0.260
          5.542	  0.205	  0.265
          5.544	  0.185	  0.260
          5.546	  0.120	  0.255
          5.548	  0.220	  0.245
          5.550	  0.105	  0.235
          5.552	 -0.045	  0.225
          5.554	 -0.205	  0.215
          5.556	 -0.050	  0.205
          5.558	  0.040	  0.195
          5.560	 -0.010	  0.185
          5.562	  0.080	  0.170
          5.564	  0.135	  0.160
          5.566	  0.100	  0.150
          5.568	  0.030	  0.140
          5.570	 -0.040	  0.130
          5.572	 -0.260	  0.120
          5.574	 -0.255	  0.115
          5.576	 -0.195	  0.110
          5.578	 -0.095	  0.105
          5.580	 -0.055	  0.100
          5.582	  0.190	  0.095
          5.584	  0.085	  0.090
          5.586	 -0.105	  0.085
          5.588	 -0.245	  0.075
          5.590	 -0.210	  0.065
          5.592	 -0.295	  0.050
          5.594	 -0.225	  0.040
          5.596	 -0.255	  0.030
          5.598	 -0.150	  0.020
          5.600	 -0.130	  0.015
          5.602	 -0.080	  0.015
          5.604	 -0.060	  0.020
          5.606	 -0.070	  0.025
          5.608	 -0.155	  0.035
          5.610	 -0.215	  0.050
          5.612	 -0.300	  0.060
          5.614	 -0.300	  0.070
          5.616	 -0.260	  0.070
          5.618	 -0.120	  0.070
          5.620	 -0.125	  0.070
          5.622	  0.030	  0.065
          5.624	 -0.005	  0.055
          5.626	 -0.085	  0.055
          5.628	 -0.225	  0.055
          5.630	 -0.255	  0.065
          5.632	 -0.360	  0.080
          5.634	 -0.280	  0.100
          5.636	 -0.100	  0.120
          5.638	 -0.045	  0.140
          5.640	 -0.040	  0.155
          5.642	  0.085	  0.160
          5.644	 -0.005	  0.155
          5.646	  0.110	  0.135
          5.648	 -0.130	  0.110
          5.650	 -0.385	  0.080
          5.652	 -0.370	  0.050
          5.654	 -0.335	  0.025
          5.656	 -0.235	  0.010
          5.658	 -0.215	  0.010
          5.660	 -0.125	  0.020
          5.662	 -0.120	  0.040
          5.664	 -0.025	  0.065
          5.666	 -0.090	  0.090
          5.668	 -0.195	  0.110
          5.670	 -0.200	  0.125
          5.672	 -0.270	  0.125
          5.674	 -0.290	  0.115
          5.676	 -0.220	  0.100
          5.678	 -0.165	  0.080
          5.680	 -0.140	  0.070
          5.682	 -0.060	  0.065
          5.684	 -0.055	  0.070
          5.686	 -0.130	  0.085
          5.688	 -0.190	  0.105
          5.690	 -0.190	  0.130
          5.692	 -0.235	  0.150
          5.694	 -0.250	  0.165
          5.696	 -0.100	  0.175
          5.698	 -0.045	  0.165
          5.700	 -0.190	  0.155
          5.702	 -0.025	  0.135
          5.704	 -0.055	  0.115
          5.706	 -0.060	  0.095
          5.708	 -0.235	  0.090
          5.710	 -0.285	  0.090
          5.712	 -0.290	  0.095
          5.714	 -0.360	  0.110
          5.716	 -0.160	  0.125
          5.718	 -0.140	  0.140
          5.720	 -0.105	  0.150
          5.722	 -0.065	  0.155
          5.724	  0.030	  0.155
          5.726	 -0.065	  0.150
          5.728	 -0.190	  0.140
          5.730	 -0.345	  0.125
          5.732	 -0.275	  0.115
          5.734	 -0.360	  0.105
          5.736	 -0.255	  0.100
          5.738	 -0.115	  0.100
          5.740	 -0.105	  0.100
          5.742	 -0.140	  0.105
          5.744	 -0.130	  0.110
          5.746	 -0.180	  0.115
          5.748	 -0.200	  0.120
          5.750	 -0.295	  0.125
          5.752	 -0.295	  0.125
          5.754	 -0.225	  0.120
          5.756	 -0.275	  0.115
          5.758	 -0.250	  0.110
          5.760	 -0.145	  0.100
          5.762	 -0.120	  0.095
          5.764	 -0.135	  0.090
          5.766	 -0.240	  0.090
          5.768	 -0.255	  0.090
          5.770	 -0.295	  0.095
          5.772	 -0.310	  0.100
          5.774	 -0.280	  0.110
          5.776	 -0.255	  0.115
          5.778	 -0.195	  0.115
          5.780	 -0.245	  0.110
          5.782	 -0.140	  0.100
          5.784	 -0.065	  0.090
          5.786	 -0.280	  0.075
          5.788	 -0.320	  0.065
          5.790	 -0.425	  0.055
          5.792	 -0.380	  0.055
          5.794	 -0.345	  0.055
          5.796	 -0.340	  0.065
          5.798	 -0.275	  0.080
          5.800	 -0.160	  0.095
          5.802	 -0.155	  0.110
          5.804	 -0.140	  0.125
          5.806	 -0.210	  0.135
          5.808	 -0.210	  0.140
          5.810	 -0.365	  0.145
          5.812	 -0.340	  0.150
          5.814	 -0.280	  0.150
          5.816	 -0.215	  0.150
          5.818	 -0.220	  0.150
          5.820	 -0.080	  0.150
          5.822	 -0.075	  0.145
          5.824	 -0.185	  0.140
          5.826	 -0.290	  0.130
          5.828	 -0.305	  0.125
          5.830	 -0.420	  0.115
          5.832	 -0.410	  0.105
          5.834	 -0.395	  0.100
          5.836	 -0.260	  0.090
          5.838	 -0.190	  0.080
          5.840	 -0.210	  0.075
          5.842	 -0.220	  0.065
          5.844	 -0.350	  0.055
          5.846	 -0.325	  0.050
          5.848	 -0.335	  0.045
          5.850	 -0.565	  0.050
          5.852	 -0.460	  0.065
          5.854	 -0.380	  0.085
          5.856	 -0.320	  0.105
          5.858	 -0.180	  0.125
          5.860	 -0.110	  0.145
          5.862	 -0.205	  0.150
          5.864	 -0.145	  0.140
          5.866	 -0.165	  0.110
          5.868	 -0.440	  0.075
          5.870	 -0.660	  0.030
          5.872	 -0.675	 -0.015
          5.874	 -0.540	 -0.055
          5.876	 -0.400	 -0.070
          5.878	 -0.450	 -0.065
          5.880	 -0.325	 -0.030
          5.882	 -0.275	  0.030
          5.884	 -0.270	  0.115
          5.886	 -0.270	  0.215
          5.888	 -0.150	  0.315
          5.890	 -0.130	  0.420
          5.892	 -0.015	  0.515
          5.894	  0.200	  0.595
          5.896	  0.280	  0.655
          5.898	  0.330	  0.700
          5.900	  0.385	  0.720
          5.902	  0.285	  0.720
          5.904	  0.235	  0.700
          5.906	  0.240	  0.660
          5.908	  0.240	  0.605
          5.910	  0.005	  0.530
          5.912	 -0.105	  0.445
          5.914	 -0.215	  0.350
          5.916	 -0.265	  0.255
          5.918	 -0.345	  0.165
          5.920	 -0.325	  0.085
          5.922	 -0.415	  0.020
          5.924	 -0.480	 -0.025
          5.926	 -0.500	 -0.050
          5.928	 -0.525	 -0.055
          5.930	 -0.575	 -0.045
          5.932	 -0.560	 -0.030
          5.934	 -0.605	 -0.015
          5.936	 -0.580	  0.000
          5.938	 -0.430	  0.010
          5.940	 -0.325	  0.010
          5.942	 -0.340	  0.000
          5.944	 -0.435	 -0.015
          5.946	 -0.620	 -0.035
          5.948	 -0.665	 -0.055
          5.950	 -0.655	 -0.070
          5.952	 -0.595	 -0.085
          5.954	 -0.695	 -0.095
          5.956	 -0.540	 -0.100
          5.958	 -0.460	 -0.105
          5.960	 -0.535	 -0.110
          5.962	 -0.620	 -0.110
          5.964	 -0.585	 -0.105
          5.966	 -0.620	 -0.100
          5.968	 -0.645	 -0.095
          5.970	 -0.665	 -0.090
          5.972	 -0.660	 -0.080
          5.974	 -0.680	 -0.080
          5.976	 -0.605	 -0.080
          5.978	 -0.590	 -0.085
          5.980	 -0.485	 -0.095
          5.982	 -0.480	 -0.105
          5.984	 -0.555	 -0.115
          5.986	 -0.695	 -0.125
          5.988	 -0.740	 -0.125
          5.990	 -0.795	 -0.120
          5.992	 -0.815	 -0.110
          5.994	 -0.665	 -0.095
          5.996	 -0.530	 -0.080
          5.998	 -0.440	 -0.065
          6.000	 -0.510	 -0.060
          6.002	 -0.525	 -0.060
          6.004	 -0.615	 -0.070
          6.006	 -0.645	 -0.080
          6.008	 -0.760	 -0.095
          6.010	 -0.705	 -0.110
          6.012	 -0.860	 -0.115
          6.014	 -0.610	 -0.115
          6.016	 -0.660	 -0.105
          6.018	 -0.605	 -0.090
          6.020	 -0.470	 -0.070
          6.022	 -0.500	 -0.050
          6.024	 -0.590	 -0.030
          6.026	 -0.575	 -0.015
          6.028	 -0.705	 -0.005
          6.030	 -0.630	  0.000
          6.032	 -0.660	  0.005
          6.034	 -0.605	  0.000
          6.036	 -0.570	 -0.005
          6.038	 -0.510	 -0.015
          6.040	 -0.415	 -0.025
          6.042	 -0.505	 -0.040
          6.044	 -0.680	 -0.050
          6.046	 -0.595	 -0.060
          6.048	 -0.770	 -0.070
          6.050	 -0.785	 -0.070
          6.052	 -0.745	 -0.075
          6.054	 -0.735	 -0.075
          6.056	 -0.625	 -0.070
          6.058	 -0.570	 -0.075
          6.060	 -0.505	 -0.085
          6.062	 -0.575	 -0.100
          6.064	 -0.630	 -0.125
          6.066	 -0.820	 -0.155
          6.068	 -0.970	 -0.190
          6.070	 -0.965	 -0.220
          6.072	 -0.950	 -0.235
          6.074	 -0.905	 -0.240
          6.076	 -0.870	 -0.225
          6.078	 -0.755	 -0.190
          6.080	 -0.565	 -0.140
          6.082	 -0.505	 -0.085
          6.084	 -0.540	 -0.030
          6.086	 -0.580	  0.020
          6.088	 -0.715	  0.055
          6.090	 -0.640	  0.070
          6.092	 -0.635	  0.060
          6.094	 -0.615	  0.040
          6.096	 -0.680	  0.005
          6.098	 -0.585	 -0.030
          6.100	 -0.480	 -0.060
          6.102	 -0.585	 -0.085
          6.104	 -0.730	 -0.100
          6.106	 -0.780	 -0.100
          6.108	 -0.870	 -0.095
          6.110	 -0.835	 -0.090
          6.112	 -0.840	 -0.080
          6.114	 -0.760	 -0.070
          6.116	 -0.640	 -0.070
          6.118	 -0.525	 -0.070
          6.120	 -0.585	 -0.075
          6.122	 -0.660	 -0.075
          6.124	 -0.750	 -0.080
          6.126	 -0.775	 -0.080
          6.128	 -0.870	 -0.080
          6.130	 -0.830	 -0.085
          6.132	 -0.850	 -0.085
          6.134	 -0.825	 -0.090
          6.136	 -0.710	 -0.095
          6.138	 -0.640	 -0.100
          6.140	 -0.620	 -0.105
          6.142	 -0.610	 -0.110
          6.144	 -0.705	 -0.110
          6.146	 -0.955	 -0.110
          6.148	 -1.030	 -0.110
          6.150	 -0.870	 -0.110
          6.152	 -0.805	 -0.120
          6.154	 -0.675	 -0.135
          6.156	 -0.785	 -0.155
          6.158	 -0.660	 -0.185
          6.160	 -0.800	 -0.210
          6.162	 -0.905	 -0.240
          6.164	 -0.990	 -0.260
          6.166	 -1.055	 -0.270
          6.168	 -1.120	 -0.275
          6.170	 -1.085	 -0.275
          6.172	 -0.925	 -0.270
          6.174	 -0.890	 -0.270
          6.176	 -0.920	 -0.275
          6.178	 -0.880	 -0.280
          6.180	 -0.865	 -0.290
          6.182	 -0.875	 -0.305
          6.184	 -1.010	 -0.310
          6.186	 -1.115	 -0.315
          6.188	 -1.275	 -0.305
          6.190	 -1.220	 -0.295
          6.192	 -0.925	 -0.275
          6.194	 -0.840	 -0.255
          6.196	 -0.865	 -0.235
          6.198	 -0.850	 -0.225
          6.200	 -0.860	 -0.220
          6.202	 -0.895	 -0.225
          6.204	 -0.990	 -0.240
          6.206	 -1.000	 -0.255
          6.208	 -1.100	 -0.270
          6.210	 -1.135	 -0.280
          6.212	 -1.100	 -0.285
          6.214	 -1.010	 -0.285
          6.216	 -0.925	 -0.280
          6.218	 -0.825	 -0.275
          6.220	 -0.860	 -0.270
          6.222	 -0.940	 -0.265
          6.224	 -1.005	 -0.265
          6.226	 -1.070	 -0.265
          6.228	 -1.105	 -0.265
          6.230	 -1.090	 -0.260
          6.232	 -1.010	 -0.255
          6.234	 -0.935	 -0.245
          6.236	 -0.920	 -0.230
          6.238	 -0.850	 -0.215
          6.240	 -0.820	 -0.195
          6.242	 -0.835	 -0.180
          6.244	 -0.865	 -0.165
          6.246	 -0.925	 -0.160
          6.248	 -0.960	 -0.155
          6.250	 -1.035	 -0.160
          6.252	 -1.040	 -0.165
          6.254	 -0.970	 -0.170
          6.256	 -0.910	 -0.175
          6.258	 -0.775	 -0.175
          6.260	 -0.800	 -0.175
          6.262	 -0.855	 -0.165
          6.264	 -0.895	 -0.155
          6.266	 -0.960	 -0.140
          6.268	 -1.000	 -0.125
          6.270	 -1.035	 -0.110
          6.272	 -1.020	 -0.105
          6.274	 -0.815	 -0.105
          6.276	 -0.740	 -0.110
          6.278	 -0.675	 -0.120
          6.280	 -0.795	 -0.140
          6.282	 -0.915	 -0.160
          6.284	 -1.005	 -0.175
          6.286	 -1.070	 -0.190
          6.288	 -1.085	 -0.200
          6.290	 -1.065	 -0.200
          6.292	 -1.040	 -0.195
          6.294	 -0.945	 -0.185
          6.296	 -0.820	 -0.170
          6.298	 -0.805	 -0.155
          6.300	 -0.815	 -0.140
          6.302	 -0.860	 -0.125
          6.304	 -0.865	 -0.120
          6.306	 -0.985	 -0.115
          6.308	 -1.015	 -0.110
          6.310	 -1.010	 -0.115
          6.312	 -0.965	 -0.120
          6.314	 -0.900	 -0.125
          6.316	 -0.815	 -0.135
          6.318	 -0.810	 -0.140
          6.320	 -0.850	 -0.140
          6.322	 -0.920	 -0.140
          6.324	 -0.960	 -0.135
          6.326	 -1.000	 -0.125
          6.328	 -0.995	 -0.115
          6.330	 -0.965	 -0.100
          6.332	 -0.960	 -0.090
          6.334	 -0.845	 -0.080
          6.336	 -0.765	 -0.075
          6.338	 -0.710	 -0.070
          6.340	 -0.775	 -0.075
          6.342	 -0.885	 -0.075
          6.344	 -0.900	 -0.080
          6.346	 -1.030	 -0.075
          6.348	 -1.010	 -0.070
          6.350	 -1.020	 -0.060
          6.352	 -0.860	 -0.050
          6.354	 -0.850	 -0.040
          6.356	 -0.685	 -0.035
          6.358	 -0.710	 -0.030
          6.360	 -0.770	 -0.030
          6.362	 -0.825	 -0.030
          6.364	 -0.920	 -0.035
          6.366	 -0.965	 -0.035
          6.368	 -0.930	 -0.030
          6.370	 -0.925	 -0.020
          6.372	 -0.910	 -0.010
          6.374	 -0.865	  0.000
          6.376	 -0.715	  0.000
          6.378	 -0.655	 -0.005
          6.380	 -0.780	 -0.015
          6.382	 -0.780	 -0.035
          6.384	 -0.705	 -0.050
          6.386	 -1.045	 -0.065
          6.388	 -1.150	 -0.070
          6.390	 -1.100	 -0.060
          6.392	 -1.050	 -0.040
          6.394	 -0.815	 -0.005
          6.396	 -0.555	  0.030
          6.398	 -0.495	  0.065
          6.400	 -0.590	  0.085
          6.402	 -0.730	  0.095
          6.404	 -0.795	  0.080
          6.406	 -0.985	  0.060
          6.408	 -1.025	  0.030
          6.410	 -0.960	  0.000
          6.412	 -0.885	 -0.015
          6.414	 -0.820	 -0.020
          6.416	 -0.680	 -0.010
          6.418	 -0.690	  0.015
          6.420	 -0.670	  0.045
          6.422	 -0.795	  0.075
          6.424	 -0.790	  0.100
          6.426	 -0.825	  0.115
          6.428	 -0.885	  0.115
          6.430	 -0.840	  0.105
          6.432	 -0.795	  0.095
          6.434	 -0.715	  0.080
          6.436	 -0.650	  0.070
          6.438	 -0.655	  0.065
          6.440	 -0.700	  0.070
          6.442	 -0.765	  0.080
          6.444	 -0.795	  0.090
          6.446	 -0.875	  0.095
          6.448	 -0.945	  0.090
          6.450	 -0.900	  0.080
          6.452	 -0.830	  0.065
          6.454	 -0.790	  0.045
          6.456	 -0.680	  0.030
          6.458	 -0.660	  0.025
          6.460	 -0.780	  0.030
          6.462	 -0.865	  0.060
          6.464	 -0.865	  0.100
          6.466	 -0.925	  0.165
          6.468	 -0.770	  0.235
          6.470	 -0.550	  0.310
          6.472	 -0.455	  0.390
          6.474	 -0.300	  0.460
          6.476	 -0.125	  0.520
          6.478	 -0.110	  0.565
          6.480	 -0.180	  0.600
          6.482	 -0.290	  0.620
          6.484	 -0.440	  0.620
          6.486	 -0.490	  0.610
          6.488	 -0.395	  0.585
          6.490	 -0.345	  0.545
          6.492	 -0.345	  0.490
          6.494	 -0.305	  0.430
          6.496	 -0.350	  0.355
          6.498	 -0.530	  0.280
          6.500	 -0.625	  0.205
          6.502	 -0.885	  0.135
          6.504	 -1.000	  0.075
          6.506	 -1.040	  0.030
          6.508	 -1.025	 -0.005
          6.510	 -0.985	 -0.020
          6.512	 -0.830	 -0.020
          6.514	 -0.775	 -0.005
          6.516	 -0.700	  0.015
          6.518	 -0.690	  0.040
          6.520	 -0.795	  0.060
          6.522	 -0.830	  0.075
          6.524	 -0.870	  0.080
          6.526	 -0.990	  0.070
          6.528	 -0.970	  0.055
          6.530	 -0.935	  0.025
          6.532	 -0.875	 -0.005
          6.534	 -0.865	 -0.035
          6.536	 -0.850	 -0.060
          6.538	 -0.850	 -0.075
          6.540	 -0.880	 -0.075
          6.542	 -0.935	 -0.070
          6.544	 -1.005	 -0.055
          6.546	 -1.045	 -0.035
          6.548	 -1.050	 -0.020
          6.550	 -0.920	 -0.010
          6.552	 -0.895	 -0.005
          6.554	 -0.850	 -0.005
          6.556	 -0.770	 -0.010
          6.558	 -0.795	 -0.015
          6.560	 -0.910	 -0.020
          6.562	 -0.970	 -0.015
          6.564	 -0.990	 -0.010
          6.566	 -0.990	  0.000
          6.568	 -0.960	  0.010
          6.570	 -0.890	  0.020
          6.572	 -0.760	  0.020
          6.574	 -0.675	  0.015
          6.576	 -0.800	  0.000
          6.578	 -0.995	 -0.015
          6.580	 -0.950	 -0.030
          6.582	 -0.935	 -0.035
          6.584	 -1.070	 -0.035
          6.586	 -1.125	 -0.025
          6.588	 -1.045	 -0.010
          6.590	 -0.715	  0.015
          6.592	 -0.720	  0.035
          6.594	 -0.865	  0.050
          6.596	 -0.720	  0.060
          6.598	 -0.790	  0.060
          6.600	 -0.945	  0.055
          6.602	 -0.900	  0.045
          6.604	 -0.950	  0.040
          6.606	 -1.015	  0.035
          6.608	 -0.990	  0.035
          6.610	 -0.835	  0.040
          6.612	 -0.760	  0.055
          6.614	 -0.710	  0.070
          6.616	 -0.695	  0.080
          6.618	 -0.680	  0.085
          6.620	 -0.820	  0.085
          6.622	 -0.905	  0.075
          6.624	 -1.000	  0.065
          6.626	 -0.985	  0.055
          6.628	 -0.925	  0.045
          6.630	 -0.905	  0.040
          6.632	 -0.880	  0.045
          6.634	 -0.715	  0.055
          6.636	 -0.715	  0.070
          6.638	 -0.685	  0.095
          6.640	 -0.815	  0.115
          6.642	 -0.860	  0.130
          6.644	 -0.840	  0.145
          6.646	 -0.875	  0.145
          6.648	 -0.855	  0.140
          6.650	 -0.855	  0.130
          6.652	 -0.810	  0.115
          6.654	 -0.645	  0.095
          6.656	 -0.750	  0.080
          6.658	 -0.825	  0.070
          6.660	 -0.865	  0.070
          6.662	 -0.820	  0.070
          6.664	 -0.805	  0.080
          6.666	 -0.975	  0.095
          6.668	 -0.915	  0.105
          6.670	 -0.795	  0.120
          6.672	 -0.770	  0.125
          6.674	 -0.740	  0.125
          6.676	 -0.690	  0.120
          6.678	 -0.690	  0.110
          6.680	 -0.810	  0.105
          6.682	 -0.850	  0.095
          6.684	 -0.945	  0.095
          6.686	 -0.890	  0.100
          6.688	 -0.840	  0.105
          6.690	 -0.840	  0.120
          6.692	 -0.760	  0.140
          6.694	 -0.640	  0.165
          6.696	 -0.640	  0.185
          6.698	 -0.700	  0.205
          6.700	 -0.680	  0.215
          6.702	 -0.740	  0.225
          6.704	 -0.825	  0.230
          6.706	 -0.725	  0.230
          6.708	 -0.630	  0.220
          6.710	 -0.805	  0.205
          6.712	 -0.765	  0.185
          6.714	 -0.660	  0.165
          6.716	 -0.665	  0.140
          6.718	 -0.790	  0.120
          6.720	 -0.810	  0.100
          6.722	 -0.830	  0.090
          6.724	 -0.940	  0.080
          6.726	 -0.925	  0.085
          6.728	 -0.905	  0.085
          6.730	 -0.855	  0.090
          6.732	 -0.780	  0.095
          6.734	 -0.675	  0.095
          6.736	 -0.755	  0.085
          6.738	 -0.680	  0.065
          6.740	 -0.940	  0.045
          6.742	 -0.995	  0.025
          6.744	 -1.115	  0.000
          6.746	 -1.005	 -0.015
          6.748	 -1.020	 -0.025
          6.750	 -0.945	 -0.030
          6.752	 -0.915	 -0.030
          6.754	 -0.820	 -0.030
          6.756	 -0.865	 -0.025
          6.758	 -0.865	 -0.025
          6.760	 -0.940	 -0.025
          6.762	 -0.970	 -0.030
          6.764	 -1.085	 -0.035
          6.766	 -1.110	 -0.040
          6.768	 -1.055	 -0.040
          6.770	 -0.995	 -0.040
          6.772	 -1.015	 -0.035
          6.774	 -0.795	 -0.025
          6.776	 -0.745	 -0.010
          6.778	 -0.800	  0.000
          6.780	 -0.870	  0.010
          6.782	 -1.010	  0.020
          6.784	 -1.050	  0.025
          6.786	 -1.060	  0.025
          6.788	 -1.025	  0.020
          6.790	 -0.955	  0.010
          6.792	 -0.940	  0.000
          6.794	 -0.715	 -0.015
